set_name_plus_dj_id,set_title,set_list,artist,song,spotify_song_name,spotify_id,preview,songs,dj_name,dj_id,song_id,dj_play_count,total_play_count
" - Annie Nightingale, Barong, Autoerotique, Garmini - Annie On One - 241"," - Annie Nightingale, Barong, Autoerotique, Garmini - Annie On One",Hermitude Feat. Trim - Searchlight (Zdot & Krunchie Remix),Hermitude Feat. Trim,Searchlight (Zdot & Krunchie Remix),Searchlight (feat. Yeo & Trim) - Zdot & Krunchie Remix,5cQKkC5GDEjojxh2rBv8mM,https://p.scdn.co/mp3-preview/c142455886919ac6e10a9b37bf1cd3a6ebc3e5db?cid=461b02dc885841c0a798981c336f46f0,Searchlight (Zdot & Krunchie Remix), Barong,241,66877,1,6
" - Annie Nightingale, Barong, Autoerotique, Garmini - Annie On One - 241"," - Annie Nightingale, Barong, Autoerotique, Garmini - Annie On One",Sander van Doorn - Cuba Libre [Doorn],Sander van Doorn,Cuba Libre [Doorn],Cuba Libre,7wybPE1VfkKJxirboLtT8x,https://p.scdn.co/mp3-preview/39f032b4a1b2c7634b6d6293087dfb23b52dd233?cid=461b02dc885841c0a798981c336f46f0,Cuba Libre [Doorn], Barong,241,98533,1,19
" - Annie Nightingale, Barong, Autoerotique, Garmini - Annie On One - 241"," - Annie Nightingale, Barong, Autoerotique, Garmini - Annie On One",A$AP Ferg - Work,A$AP Ferg,Work,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",7xVLFuuYdAvcTfcP3IG3dS,https://p.scdn.co/mp3-preview/0255172e91edc745416b611a7d77966c6fc9c6eb?cid=461b02dc885841c0a798981c336f46f0,Work, Barong,241,98714,1,13
" - Pete Tong, Disclosure, Andrea Oliva, John Monkman - Essential Selection - 751"," - Pete Tong, Disclosure, Andrea Oliva, John Monkman - Essential Selection",Eric Prydz - Som Sas,Eric Prydz,Som Sas,Som Sas,4gUXGEaYRs0FczIBqQyRwd,,Som Sas, Disclosure,751,55980,1,7
" - Pete Tong, Disclosure, Andrea Oliva, John Monkman - Essential Selection - 751"," - Pete Tong, Disclosure, Andrea Oliva, John Monkman - Essential Selection",Patrice Bäumel - Surge [Kompakt],Patrice Bäumel,Surge [Kompakt],Surge,7gEhgzIsMaee1wfsQebnSG,https://p.scdn.co/mp3-preview/abd4f075c5881a796019bdc65a6dce4d2b1e4223?cid=461b02dc885841c0a798981c336f46f0,Surge [Kompakt], Disclosure,751,93776,1,11
" - Annie Nightingale, Getter b2b Ghastly, NGHTMRE, Mayhem - Annie On One - 3410"," - Annie Nightingale, Getter b2b Ghastly, NGHTMRE, Mayhem - Annie On One",Jack Ü Feat. 2Chainz Feat. 2 Chainz - Febreze,Jack Ü Feat. 2Chainz Feat. 2 Chainz,Febreze,Febreze (feat. 2 Chainz),48bSfSZaq9Aizbu4AWn4st,https://p.scdn.co/mp3-preview/b9c9db204b72bd452118d3185df4ad2516faf807?cid=461b02dc885841c0a798981c336f46f0,Febreze,Annie Nightingale,3410,52815,3,17
" - Annie Nightingale, Getter b2b Ghastly, NGHTMRE, Mayhem - Annie On One - 3410"," - Annie Nightingale, Getter b2b Ghastly, NGHTMRE, Mayhem - Annie On One",Flux Pavilion - Exostomp (DISKORD Remix) [Circus],Flux Pavilion,Exostomp (DISKORD Remix) [Circus],Exostomp (Jump Up High) - DISKORD Remix,1fvUIWSHIZfN0yN0pnZfBT,https://p.scdn.co/mp3-preview/e5ce8d4ed69969b91f7153cb329a89379d1f9664?cid=461b02dc885841c0a798981c336f46f0,Exostomp (DISKORD Remix) [Circus],Annie Nightingale,3410,17371,3,11
" - Annie Nightingale, Getter b2b Ghastly, NGHTMRE, Mayhem - Annie On One - 3410"," - Annie Nightingale, Getter b2b Ghastly, NGHTMRE, Mayhem - Annie On One",NGHTMRE - Holdin' On To Me,NGHTMRE,Holdin' On To Me,Holdin' On To Me,1UX4nbJTXDxByxz1rjk35T,https://p.scdn.co/mp3-preview/d665b9e1c1ed23b73050c7c9cee05108d1f7e09b?cid=461b02dc885841c0a798981c336f46f0,Holdin' On To Me,Annie Nightingale,3410,23514,3,10
" - Annie Nightingale, Getter b2b Ghastly, NGHTMRE, Mayhem - Annie On One - 3410"," - Annie Nightingale, Getter b2b Ghastly, NGHTMRE, Mayhem - Annie On One",Kayzo - Doghouse [Doghouse],Kayzo,Doghouse [Doghouse],Welcome to the Doghouse,3VPxyapkNmB1mBVOVN8hiY,https://p.scdn.co/mp3-preview/fc7ae40efcf5017f2113d9dfa853b66fa7e8424a?cid=461b02dc885841c0a798981c336f46f0,Doghouse [Doghouse],Annie Nightingale,3410,49413,3,12
" - Annie Nightingale, Getter b2b Ghastly, NGHTMRE, Mayhem - Annie On One - 3410"," - Annie Nightingale, Getter b2b Ghastly, NGHTMRE, Mayhem - Annie On One",Tep No - It's Alright (NGHTMRE Remix),Tep No,It's Alright (NGHTMRE Remix),It's Alright (NGHTMRE Remix) [feat. Lizz Kellerman],6y3IyUWmMpCZc2cTIMSHQ7,https://p.scdn.co/mp3-preview/f337d9683083a3fc3bc26aa13fdb635910d3023d?cid=461b02dc885841c0a798981c336f46f0,It's Alright (NGHTMRE Remix),Annie Nightingale,3410,88350,2,7
" - Annie Nightingale, Getter b2b Ghastly, NGHTMRE, Mayhem - Annie On One - 3410"," - Annie Nightingale, Getter b2b Ghastly, NGHTMRE, Mayhem - Annie On One",Jack Ü - Mind,Jack Ü,Mind,Mind (feat. Kai),6ZpR2XFuQJSHAQwg9495KZ,https://p.scdn.co/mp3-preview/15d36f7518607180ba232070151e40ec923a24c6?cid=461b02dc885841c0a798981c336f46f0,Mind,Annie Nightingale,3410,89034,3,17
" - Annie Nightingale, Getter b2b Ghastly, NGHTMRE, Mayhem - Annie On One - 3410"," - Annie Nightingale, Getter b2b Ghastly, NGHTMRE, Mayhem - Annie On One",Yellow Claw Feat. Kalibwoy - Legends,Yellow Claw Feat. Kalibwoy,Legends,Legends (feat. Kalibwoy) - Original Mix,0S4o2QVTSahKVMY0bnvHhQ,https://p.scdn.co/mp3-preview/84cbf5e3ca5631351f53018374467cc3f72901b8?cid=461b02dc885841c0a798981c336f46f0,Legends,Annie Nightingale,3410,9602,2,7
" - Francis Gay, Uproot Andy, DJ Hebraico, DJ Buruntuma, Mercy Milano - COSMO Selektor - 774"," - Francis Gay, Uproot Andy, DJ Hebraico, DJ Buruntuma, Mercy Milano - COSMO Selektor", Jaykae Feat. Bowzer Boss - Moscow, Jaykae Feat. Bowzer Boss,Moscow,Moscow (feat. Bowzer Boss),1sdYeOmSJymoav7ZQ7cXZO,https://p.scdn.co/mp3-preview/7f51cd98d1bffe938ba19bc7a200d8ade545e848?cid=461b02dc885841c0a798981c336f46f0,Moscow, DJ Buruntuma,774,22471,1,6
" - Francis Gay, Uproot Andy, DJ Hebraico, DJ Buruntuma, Mercy Milano - COSMO Selektor - 774"," - Francis Gay, Uproot Andy, DJ Hebraico, DJ Buruntuma, Mercy Milano - COSMO Selektor", Murda - Culé, Murda,Culé,Culé,4YlejkbgGqSa4KzXZGWSTm,,Culé, DJ Buruntuma,774,63235,1,6
" - Francis Gay, Uproot Andy, DJ Hebraico, DJ Buruntuma, Mercy Milano - COSMO Selektor - 774"," - Francis Gay, Uproot Andy, DJ Hebraico, DJ Buruntuma, Mercy Milano - COSMO Selektor", Opgezwolle - De Jug, Opgezwolle,De Jug,De Jug,57PrGzEjAYPisC0YoLMs6r,,De Jug, DJ Buruntuma,774,65349,1,6
" - Francis Gay, Uproot Andy, DJ Hebraico, DJ Buruntuma, Mercy Milano - COSMO Selektor - 774"," - Francis Gay, Uproot Andy, DJ Hebraico, DJ Buruntuma, Mercy Milano - COSMO Selektor", Yung Hurn - Bist Du Alleine, Yung Hurn,Bist Du Alleine,Bist Du alleine.,3JJ6v2R0Mwm8mUm8ano1P2,https://p.scdn.co/mp3-preview/d0c644627ff5a8999391b2a603384f2113b1a7d9?cid=461b02dc885841c0a798981c336f46f0,Bist Du Alleine, DJ Buruntuma,774,44444,1,11
" - Francis Gay, Uproot Andy, DJ Hebraico, DJ Buruntuma, Mercy Milano - COSMO Selektor - 774"," - Francis Gay, Uproot Andy, DJ Hebraico, DJ Buruntuma, Mercy Milano - COSMO Selektor",Naza - Gater Le Coin,Naza,Gater Le Coin,Gater le coin,47UHT768RVqjqK50qPU5q1,https://p.scdn.co/mp3-preview/dd7d720c3f996309eb2c35f2fc1308ed870a6f69?cid=461b02dc885841c0a798981c336f46f0,Gater Le Coin, DJ Buruntuma,774,52737,1,9
" - Francis Gay, beGun, OKZharp, Thelonious Mark, Patrice - COSMO Selektor - 2755"," - Francis Gay, beGun, OKZharp, Thelonious Mark, Patrice - COSMO Selektor",Nicola Cruz - Tzantza,Nicola Cruz,Tzantza,Tzantza,2xixdZ2dxE00bX6A6jV17m,https://p.scdn.co/mp3-preview/0762fe033fb77386eabe48365a7d122df60bac9e?cid=461b02dc885841c0a798981c336f46f0,Tzantza, Thelonious Mark,2755,37494,1,19
" - Francis Gay, beGun, OKZharp, Thelonious Mark, Patrice - COSMO Selektor - 2755"," - Francis Gay, beGun, OKZharp, Thelonious Mark, Patrice - COSMO Selektor",Be Svendsen - Getula,Be Svendsen,Getula,Getula - Original,3UVj0QFwXzsvVnZFh8ABNJ,https://p.scdn.co/mp3-preview/7b01153bde83161e51c11c064130a3758b3d4fd9?cid=461b02dc885841c0a798981c336f46f0,Getula, Thelonious Mark,2755,49090,1,18
" - Francis Gay, beGun, OKZharp, Thelonious Mark, Patrice - COSMO Selektor - 2755"," - Francis Gay, beGun, OKZharp, Thelonious Mark, Patrice - COSMO Selektor",Paride Saraceni - Cold Summer,Paride Saraceni,Cold Summer,Cold Summer,3xw4y324PlGHGGNVwKmJXZ,https://p.scdn.co/mp3-preview/971219272714f9be25822dbf6ee7c7d63fbf1ebd?cid=461b02dc885841c0a798981c336f46f0,Cold Summer, Thelonious Mark,2755,50322,1,6
" - Francis Gay, beGun, OKZharp, Thelonious Mark, Patrice - COSMO Selektor - 2755"," - Francis Gay, beGun, OKZharp, Thelonious Mark, Patrice - COSMO Selektor",Ill Blu - Bellion,Ill Blu,Bellion,Bellion,3iFGEdPsANVdSRGwHUWCR3,https://p.scdn.co/mp3-preview/26f00f60b958eba61fd0f4e9386bb4c14162fdbf?cid=461b02dc885841c0a798981c336f46f0,Bellion, Thelonious Mark,2755,44004,1,6
" - Francis Gay, beGun, OKZharp, Thelonious Mark, Patrice - COSMO Selektor - 2755"," - Francis Gay, beGun, OKZharp, Thelonious Mark, Patrice - COSMO Selektor",Super Flu - Insi (Guy Mantzur & Roy Rosenfeld Remix),Super Flu,Insi (Guy Mantzur & Roy Rosenfeld Remix),Insi - Guy Mantzur & Roy Rosenfeld Remix,3jdNRkSiPXNwMRnYCkZQT2,https://p.scdn.co/mp3-preview/7835ed6864ce1e88969b7e1fd0d0a6875c6a310b?cid=461b02dc885841c0a798981c336f46f0,Insi (Guy Mantzur & Roy Rosenfeld Remix), Thelonious Mark,2755,44379,1,13
" - Francis Gay, Uproot Andy, DJ Hebraico, DJ Buruntuma, Mercy Milano - COSMO Selektor - 2884"," - Francis Gay, Uproot Andy, DJ Hebraico, DJ Buruntuma, Mercy Milano - COSMO Selektor", Young Thug Feat. Nicki Minaj - Anybody, Young Thug Feat. Nicki Minaj,Anybody,Anybody (feat. Nicki Minaj),5I30ByMf5nhgbSokY1EZiN,https://p.scdn.co/mp3-preview/4254a802a6c4998ef348be8f7f557b939e4a9a6d?cid=461b02dc885841c0a798981c336f46f0,Anybody, Uproot Andy,2884,69016,1,7
" - Francis Gay, Uproot Andy, DJ Hebraico, DJ Buruntuma, Mercy Milano - COSMO Selektor - 2884"," - Francis Gay, Uproot Andy, DJ Hebraico, DJ Buruntuma, Mercy Milano - COSMO Selektor", Skales - Shake Body, Skales,Shake Body,Shake Body,0RTKzoAF6R3YoHrdBjmmtJ,https://p.scdn.co/mp3-preview/9454b3e2e3ffb1952fd1f4dc784821f9aeaa54a9?cid=461b02dc885841c0a798981c336f46f0,Shake Body, Uproot Andy,2884,9489,2,19
" - Francis Gay, Uproot Andy, DJ Hebraico, DJ Buruntuma, Mercy Milano - COSMO Selektor - 2884"," - Francis Gay, Uproot Andy, DJ Hebraico, DJ Buruntuma, Mercy Milano - COSMO Selektor", Mura Masa - Lotus Eater, Mura Masa,Lotus Eater,Lotus Eater,18SDFwz5UNo3C7M3FzGCyN,,Lotus Eater, Uproot Andy,2884,14684,2,16
" - Francis Gay, Uproot Andy, DJ Hebraico, DJ Buruntuma, Mercy Milano - COSMO Selektor - 2884"," - Francis Gay, Uproot Andy, DJ Hebraico, DJ Buruntuma, Mercy Milano - COSMO Selektor",Fedia Laguerre - Divizion (Voilaaa Remix),Fedia Laguerre,Divizion (Voilaaa Remix),Divizion - Voilaaa Remix,7lqokOhEThOZilo2YRDAxs,https://p.scdn.co/mp3-preview/84dfd9e41ddc09a88a3bc1bcc4c40c2acbcd4fa5?cid=461b02dc885841c0a798981c336f46f0,Divizion (Voilaaa Remix), Uproot Andy,2884,96007,1,20
" - Francis Gay, Uproot Andy, DJ Hebraico, DJ Buruntuma, Mercy Milano - COSMO Selektor - 2884"," - Francis Gay, Uproot Andy, DJ Hebraico, DJ Buruntuma, Mercy Milano - COSMO Selektor", PLK - Pas Les Mêmes, PLK,Pas Les Mêmes,Pas les mêmes,7uEdSv0uW0ajsAHrIVRlAM,https://p.scdn.co/mp3-preview/cce25bc1aaae6842b82ffc56fdf92bb254ae7d15?cid=461b02dc885841c0a798981c336f46f0,Pas Les Mêmes, Uproot Andy,2884,97973,1,12
" - Evaldas Mikalauskas, Chocolate Puma, Carta - M-1 Weekend Mix 391 - 460"," - Evaldas Mikalauskas, Chocolate Puma, Carta - M-1 Weekend Mix 391",DJ Zinc - Something New,DJ Zinc,Something New,Something New,21JJ9pB5I5RPmuc1mtgz2K,https://p.scdn.co/mp3-preview/6c008bfaad9655ec5bdf72bb89fc0fa4303db973?cid=461b02dc885841c0a798981c336f46f0,Something New, Chocolate Puma,460,25989,1,7
" - Evaldas Mikalauskas, Chocolate Puma, Carta - M-1 Weekend Mix 391 - 460"," - Evaldas Mikalauskas, Chocolate Puma, Carta - M-1 Weekend Mix 391",Promise Land - The Love,Promise Land,The Love,The Love,3tr3e9aPWWiKaRDMsJAqdL,https://p.scdn.co/mp3-preview/6f923ac170523c6dc328e3397df2ea7e78e3485a?cid=461b02dc885841c0a798981c336f46f0,The Love, Chocolate Puma,460,48633,1,26
" - Evaldas Mikalauskas, Chocolate Puma, Carta - M-1 Weekend Mix 391 - 460"," - Evaldas Mikalauskas, Chocolate Puma, Carta - M-1 Weekend Mix 391",Pink Panda - Crazy,Pink Panda,Crazy,Crazy,40YHYSTnIo0l6Z5Nvti9xl,https://p.scdn.co/mp3-preview/3913303d6ab8d130152fa6eb4dbe24ea05a26c22?cid=461b02dc885841c0a798981c336f46f0,Crazy, Chocolate Puma,460,51376,1,30
" - Evaldas Mikalauskas, Chocolate Puma, Carta - M-1 Weekend Mix 391 - 460"," - Evaldas Mikalauskas, Chocolate Puma, Carta - M-1 Weekend Mix 391",Peggy Gou - Starry Night,Peggy Gou,Starry Night,Starry Night - Edit,2NeSirLM2VHQW4upn0nMfB,https://p.scdn.co/mp3-preview/d8da45ebe243a692f59e8293943e4372f6a0a6ea?cid=461b02dc885841c0a798981c336f46f0,Starry Night, Chocolate Puma,460,33409,1,17
" - Evaldas Mikalauskas, Chocolate Puma, Carta - M-1 Weekend Mix 391 - 460"," - Evaldas Mikalauskas, Chocolate Puma, Carta - M-1 Weekend Mix 391",Mat.Joe - Ya Know (2019 Mix),Mat.Joe,Ya Know (2019 Mix),Ya Know (Mixed),30nMw1ZbYuUu1LHeaMrt9e,https://p.scdn.co/mp3-preview/dbda82c627e79fec799876c4a67962f9281a1027?cid=461b02dc885841c0a798981c336f46f0,Ya Know (2019 Mix), Chocolate Puma,460,38686,1,11
" - Moguai, Clean Bandit, AKA AKA - 1LIVE DJ Session - 7377"," - Moguai, Clean Bandit, AKA AKA - 1LIVE DJ Session", Eli Brown - Sumatra [Toolroom - TOOL62301Z], Eli Brown,Sumatra [Toolroom,Sumatra - Original Mix,0KD8a5vDt236i88ApzzoBs,https://p.scdn.co/mp3-preview/cb1492941877c027a4ca0d0fe872f99e6ef60a0d?cid=461b02dc885841c0a798981c336f46f0,Sumatra [Toolroom,Moguai,7377,6283,2,9
" - Moguai, Clean Bandit, AKA AKA - 1LIVE DJ Session - 7377"," - Moguai, Clean Bandit, AKA AKA - 1LIVE DJ Session", Cardi B - Bodak Yellow, Cardi B,Bodak Yellow,Bodak Yellow,6KBYefIoo7KydImq1uUQlL,https://p.scdn.co/mp3-preview/cab6e91217590b37cc254585f3f951c5a5280375?cid=461b02dc885841c0a798981c336f46f0,Bodak Yellow,Moguai,7377,82625,1,47
" - Evaldas Mikalauskas, FREY, Glass Petals - M-1 Weekend Mix 379 - 1165"," - Evaldas Mikalauskas, FREY, Glass Petals - M-1 Weekend Mix 379",Kokiri - Joy (Kokiri Remix),Kokiri,Joy (Kokiri Remix),Joy - Kokiri Remix,2t5RRrIXwbILNiu7SnX6c7,https://p.scdn.co/mp3-preview/1c8379023950d84b60f49581be4c371135d6a122?cid=461b02dc885841c0a798981c336f46f0,Joy (Kokiri Remix), Glass Petals,1165,35725,1,8
" - Evaldas Mikalauskas, FREY, Glass Petals - M-1 Weekend Mix 379 - 1165"," - Evaldas Mikalauskas, FREY, Glass Petals - M-1 Weekend Mix 379",Kaskade - On Your Mind,Kaskade,On Your Mind,On Your Mind,5IpIl6c14WCJhjlIl6poVD,,On Your Mind, Glass Petals,1165,69241,1,14
" - Evaldas Mikalauskas, FREY, Glass Petals - M-1 Weekend Mix 379 - 1165"," - Evaldas Mikalauskas, FREY, Glass Petals - M-1 Weekend Mix 379",KPD - Get Away,KPD,Get Away,Get Away,5mKOzvB3Z7wHQlmKpNK4lZ,https://p.scdn.co/mp3-preview/60b0332763455095769886888140eedceccb8480?cid=461b02dc885841c0a798981c336f46f0,Get Away, Glass Petals,1165,70747,1,8
" - Evaldas Mikalauskas, FREY, Glass Petals - M-1 Weekend Mix 379 - 1165"," - Evaldas Mikalauskas, FREY, Glass Petals - M-1 Weekend Mix 379",Riton Feat. Kah-Lo - Rinse And Repeat,Riton Feat. Kah-Lo,Rinse And Repeat,Rinse & Repeat (feat. Kah-Lo) - Mixed,4ie2O1WzfPKQvOqjZSF9q3,https://p.scdn.co/mp3-preview/0bb2436ff899759e73aecccb20886ec194921736?cid=461b02dc885841c0a798981c336f46f0,Rinse And Repeat, Glass Petals,1165,56570,1,41
" - Evaldas Mikalauskas, FREY, Glass Petals - M-1 Weekend Mix 379 - 1165"," - Evaldas Mikalauskas, FREY, Glass Petals - M-1 Weekend Mix 379",Glass Petals - Fucked Up,Glass Petals,Fucked Up,Fucked Up,06cFhkHSV6nDJBR1XGwiVz,https://p.scdn.co/mp3-preview/0ef1e5cb7c0344eef8d42e80f9717ed636875ef5?cid=461b02dc885841c0a798981c336f46f0,Fucked Up, Glass Petals,1165,1329,3,10
" - Evaldas Mikalauskas, FREY, Glass Petals - M-1 Weekend Mix 379 - 1165"," - Evaldas Mikalauskas, FREY, Glass Petals - M-1 Weekend Mix 379",Dario D'Attis - Space & Time,Dario D'Attis,Space & Time,Space & Time (feat. Jinadu) - Vocal Mix,4TGV8hDFUQUdp5TSUjSLQD,https://p.scdn.co/mp3-preview/48cd84ff142ff2c4eabadfbabc03563e10a10ef4?cid=461b02dc885841c0a798981c336f46f0,Space & Time, Glass Petals,1165,61128,1,15
 - DJ Target - Annie Mac's Friday Night - 4826, - DJ Target - Annie Mac's Friday Night,Think Tonk - Magnificent,Think Tonk,Magnificent,Magnificent,5RoERwO816cWQCghv6IFJ9,https://p.scdn.co/mp3-preview/6d345641515a9d0506f86392e22fdcddd76c8358?cid=461b02dc885841c0a798981c336f46f0,Magnificent,DJ Target,4826,72878,1,9
 - DJ Target - Annie Mac's Friday Night - 4826, - DJ Target - Annie Mac's Friday Night,DJ S.K.T - Poison,DJ S.K.T,Poison,Poison - Original Mix,5FMHF4EOze9ubqy0CGqhIV,https://p.scdn.co/mp3-preview/bfd3b95ba56dd748257c1dad0767d070c119fb45?cid=461b02dc885841c0a798981c336f46f0,Poison,DJ Target,4826,68012,1,47
 - Evaldas Mikalauskas - M-1 Weekend Mix 272 - 5139, - Evaldas Mikalauskas - M-1 Weekend Mix 272,Funkin Matt - Phoenix,Funkin Matt,Phoenix,Phoenix,2kfBLUUL28D0XJ0GiTMOZc,https://p.scdn.co/mp3-preview/a5d3b4e984c5e27dca64152796c2c8c5242f4bbd?cid=461b02dc885841c0a798981c336f46f0,Phoenix,Evaldas Mikalauskas,5139,32134,6,14
 - Evaldas Mikalauskas - M-1 Weekend Mix 272 - 5139, - Evaldas Mikalauskas - M-1 Weekend Mix 272,Zonderling - Particle Parade,Zonderling,Particle Parade,Particle Parade,6ROp8M8CKylS9zeL9Hl6uU,https://p.scdn.co/mp3-preview/6765ec0c61d4c76a71cb107a18d1ddcfc44c53e2?cid=461b02dc885841c0a798981c336f46f0,Particle Parade,Evaldas Mikalauskas,5139,85744,8,8
 - Evaldas Mikalauskas - M-1 Weekend Mix 272 - 5139, - Evaldas Mikalauskas - M-1 Weekend Mix 272,Dzeko - Liberty,Dzeko,Liberty,Liberty,4DAZ9tx4KkUqQD1bXGaPup,https://p.scdn.co/mp3-preview/7fbfdc865bde54a60e3e2c66f3fcef40b611e319?cid=461b02dc885841c0a798981c336f46f0,Liberty,Evaldas Mikalauskas,5139,54480,9,21
 - Evaldas Mikalauskas - M-1 Weekend Mix 272 - 5139, - Evaldas Mikalauskas - M-1 Weekend Mix 272,Alex Mills - Be Somebody,Alex Mills,Be Somebody,Be Somebody,2pSbtrjF8FYnPPxp3UyebJ,https://p.scdn.co/mp3-preview/a1d52c5e276b5fb7d67158663852f29c07149cfd?cid=461b02dc885841c0a798981c336f46f0,Be Somebody,Evaldas Mikalauskas,5139,34389,7,7
" - Francis Gay, LeFtO, Kryone, Savan, Mercy Milano - COSMO Selektor - 1907"," - Francis Gay, LeFtO, Kryone, Savan, Mercy Milano - COSMO Selektor",Kornél Kovács - Joseys Tune,Kornél Kovács,Joseys Tune,Josey's Tune,5r22VXhYY9Y3xGcdV5TdZb,https://p.scdn.co/mp3-preview/706b93c206b681c878541c81059a8b5fde0efa52?cid=461b02dc885841c0a798981c336f46f0,Joseys Tune, Mercy Milano,1907,72612,1,9
" - Francis Gay, LeFtO, Kryone, Savan, Mercy Milano - COSMO Selektor - 1907"," - Francis Gay, LeFtO, Kryone, Savan, Mercy Milano - COSMO Selektor",Xique-Xique - Xaxoeira,Xique-Xique,Xaxoeira,Xaxoeira,3xB4ZITwOnYTluc76I5Ypk,https://p.scdn.co/mp3-preview/5b5b1f57228757c3da45c672076d4aa5a650dbf3?cid=461b02dc885841c0a798981c336f46f0,Xaxoeira, Mercy Milano,1907,50060,2,15
" - Steve Norton, Dannic - Energy Bremen Mastermix (Tante Mia Tanzt Special) - 9026"," - Steve Norton, Dannic - Energy Bremen Mastermix (Tante Mia Tanzt Special)",Jack Back - Survivor (Extended Mix),Jack Back,Survivor (Extended Mix),Survivor - Extended Mix,0VsKpY0QFN9ifwmYPDgWMm,https://p.scdn.co/mp3-preview/52054bad6d9252e2554b44bf0ba4a7baf01b93bc?cid=461b02dc885841c0a798981c336f46f0,Survivor (Extended Mix),Steve Norton,9026,11118,5,12
" - Steve Norton, Dannic - Energy Bremen Mastermix (Tante Mia Tanzt Special) - 9026"," - Steve Norton, Dannic - Energy Bremen Mastermix (Tante Mia Tanzt Special)",BLR - Böda (Club Mix),BLR,Böda (Club Mix),Böda - Original Club Mix,0QDs5DBwnTrPkjYCnbBS07,https://p.scdn.co/mp3-preview/c05efe55534b720e4f2e9609022446a7aeacb5fd?cid=461b02dc885841c0a798981c336f46f0,Böda (Club Mix),Steve Norton,9026,8848,5,16
" - Steve Norton, Dannic - Energy Bremen Mastermix (Tante Mia Tanzt Special) - 9026"," - Steve Norton, Dannic - Energy Bremen Mastermix (Tante Mia Tanzt Special)",BLR - Böda (Club Mix),BLR,Böda (Club Mix),Böda - Original Club Mix,0QDs5DBwnTrPkjYCnbBS07,https://p.scdn.co/mp3-preview/c05efe55534b720e4f2e9609022446a7aeacb5fd?cid=461b02dc885841c0a798981c336f46f0,Böda (Club Mix),Steve Norton,9026,8848,5,16
" - Steve Norton, Dannic - Energy Bremen Mastermix (Tante Mia Tanzt Special) - 9026"," - Steve Norton, Dannic - Energy Bremen Mastermix (Tante Mia Tanzt Special)",BLR - Böda (Club Mix),BLR,Böda (Club Mix),Böda - Original Club Mix,0QDs5DBwnTrPkjYCnbBS07,https://p.scdn.co/mp3-preview/c05efe55534b720e4f2e9609022446a7aeacb5fd?cid=461b02dc885841c0a798981c336f46f0,Böda (Club Mix),Steve Norton,9026,8848,5,16
